Play,Act,Scene,Character,Line Number,Text
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,Tush! never tell me; I take it much unkindly
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,2,"That thou, Iago, who hast had my purse"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,3,"As if the strings were thine, shouldst know of this."
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"'Sblood, but you will not hear me:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"If ever I did dream of such a matter, Abhor me."
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,Thou told'st me thou didst hold him in thy hate.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"Despise me, if I do not. Three great ones of the city,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"In personal suit to make me his lieutenant,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"Off-capp'd to him: and, by the faith of man,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,"I know my price, I am worth no worse a place:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,"But he; as loving his own pride and purposes,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,"Evades them, with a bombast circumstance"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,7,Horribly stuff'd with epithets of war;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,8,"And, in conclusion,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,9,"Nonsuits my mediators; for, 'Certes,' says he,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,10,'I have already chose my officer.'
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,11,And what was he?
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,12,"Forsooth, a great arithmetician,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,13,"One Michael Cassio, a Florentine,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,14,A fellow almost damn'd in a fair wife;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,15,"That never set a squadron in the field,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,16,Nor the division of a battle knows
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,17,"More than a spinster; unless the bookish theoric,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,18,Wherein the toged consuls can propose
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,19,"As masterly as he: mere prattle, without practise,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,20,"Is all his soldiership. But he, sir, had the election:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,21,"And I, of whom his eyes had seen the proof"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,22,"At Rhodes, at Cyprus and on other grounds"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,23,"Christian and heathen, must be be-lee'd and calm'd"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,24,"By debitor and creditor: this counter-caster,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,25,"He, in good time, must his lieutenant be,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,26,And I--God bless the mark!--his Moorship's ancient.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"By heaven, I rather would have been his hangman."
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"Why, there's no remedy; 'tis the curse of service,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"Preferment goes by letter and affection,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"And not by old gradation, where each second"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,"Stood heir to the first. Now, sir, be judge yourself,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,Whether I in any just term am affined
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,To love the Moor.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,I would not follow him then.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"O, sir, content you;"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,I follow him to serve my turn upon him:
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"We cannot all be masters, nor all masters"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,Cannot be truly follow'd. You shall mark
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,"Many a duteous and knee-crooking knave,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,"That, doting on his own obsequious bondage,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,7,"Wears out his time, much like his master's ass,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,8,"For nought but provender, and when he's old, cashier'd:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,9,Whip me such honest knaves. Others there are
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,10,"Who, trimm'd in forms and visages of duty,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,11,"Keep yet their hearts attending on themselves,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,12,"And, throwing but shows of service on their lords,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,13,Do well thrive by them and when they have lined
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,14,their coats
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,15,Do themselves homage: these fellows have some soul;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,16,"And such a one do I profess myself. For, sir,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,17,"It is as sure as you are Roderigo,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,18,"Were I the Moor, I would not be Iago:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,19,"In following him, I follow but myself;"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,20,"Heaven is my judge, not I for love and duty,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,21,"But seeming so, for my peculiar end:"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,22,For when my outward action doth demonstrate
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,23,The native act and figure of my heart
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,24,"In compliment extern, 'tis not long after"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,25,But I will wear my heart upon my sleeve
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,26,For daws to peck at: I am not what I am.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,What a full fortune does the thicklips owe
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,2,If he can carry't thus!
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"Call up her father,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"Rouse him: make after him, poison his delight,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"Proclaim him in the streets; incense her kinsmen,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,"And, though he in a fertile climate dwell,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,"Plague him with flies: though that his joy be joy,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,"Yet throw such changes of vexation on't,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,7,As it may lose some colour.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,Here is her father's house; I'll call aloud.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"Do, with like timorous accent and dire yell"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"As when, by night and negligence, the fire"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,Is spied in populous cities.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"What, ho, Brabantio! Signior Brabantio, ho!"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"Awake! what, ho, Brabantio! thieves! thieves! thieves!"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"Look to your house, your daughter and your bags!"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,Thieves! thieves!
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,What is the reason of this terrible summons?
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,What is the matter there?
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Signior, is all your family within?"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,Are your doors lock'd?
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"Why, wherefore ask you this?"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"'Zounds, sir, you're robb'd; for shame, put on"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,your gown;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"Your heart is burst, you have lost half your soul;"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,"Even now, now, very now, an old black ram"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,"Is topping your white ewe. Arise, arise;"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,"Awake the snorting citizens with the bell,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,7,Or else the devil will make a grandsire of you:
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,8,"Arise, I say."
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"What, have you lost your wits?"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Most reverend signior, do you know my voice?"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,Not I what are you?
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,My name is Roderigo.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,The worser welcome:
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,I have charged thee not to haunt about my doors:
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,In honest plainness thou hast heard me say
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,4,"My daughter is not for thee; and now, in madness,"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,5,"Being full of supper and distempering draughts,"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,6,"Upon malicious bravery, dost thou come"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,7,To start my quiet.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Sir, sir, sir,--"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,But thou must needs be sure
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,My spirit and my place have in them power
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,To make this bitter to thee.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Patience, good sir."
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,What tell'st thou me of robbing? this is Venice;
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,My house is not a grange.
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Most grave Brabantio,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,2,In simple and pure soul I come to you.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"'Zounds, sir, you are one of those that will not"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"serve God, if the devil bid you. Because we come to"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"do you service and you think we are ruffians, you'll"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,have your daughter covered with a Barbary horse;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,you'll have your nephews neigh to you; you'll have
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,coursers for cousins and gennets for germans.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,What profane wretch art thou?
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,"I am one, sir, that comes to tell you your daughter"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,and the Moor are now making the beast with two backs.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,Thou art a villain.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,You are--a senator.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"This thou shalt answer; I know thee, Roderigo."
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Sir, I will answer any thing. But, I beseech you,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,2,"If't be your pleasure and most wise consent,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,3,"As partly I find it is, that your fair daughter,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,4,"At this odd-even and dull watch o' the night,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,5,"Transported, with no worse nor better guard"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,6,"But with a knave of common hire, a gondolier,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,7,To the gross clasps of a lascivious Moor--
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,8,"If this be known to you and your allowance,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,9,We then have done you bold and saucy wrongs;
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,10,"But if you know not this, my manners tell me"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,11,We have your wrong rebuke. Do not believe
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,12,"That, from the sense of all civility,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,13,I thus would play and trifle with your reverence:
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,14,"Your daughter, if you have not given her leave,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,15,"I say again, hath made a gross revolt;"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,16,"Tying her duty, beauty, wit and fortunes"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,17,In an extravagant and wheeling stranger
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,18,Of here and every where. Straight satisfy yourself:
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,19,"If she be in her chamber or your house,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,20,Let loose on me the justice of the state
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,21,For thus deluding you.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"Strike on the tinder, ho!"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,Give me a taper! call up all my people!
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,This accident is not unlike my dream:
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,4,Belief of it oppresses me already.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,5,"Light, I say! light!"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,1,Farewell; for I must leave you:
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,2,"It seems not meet, nor wholesome to my place,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,3,"To be produced--as, if I stay, I shall--"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,4,"Against the Moor: for, I do know, the state,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,5,"However this may gall him with some cheque,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,6,"Cannot with safety cast him, for he's embark'd"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,7,"With such loud reason to the Cyprus wars,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,8,"Which even now stand in act, that, for their souls,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,9,"Another of his fathom they have none,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,10,"To lead their business: in which regard,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,11,Though I do hate him as I do hell-pains.
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,12,"Yet, for necessity of present life,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,13,"I must show out a flag and sign of love,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,14,"Which is indeed but sign. That you shall surely find him,"
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,15,Lead to the Sagittary the raised search;
"The Tragedy of Othello, the Moor of Venice",1,1,IAGO,16,"And there will I be with him. So, farewell."
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,It is too true an evil: gone she is;
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,And what's to come of my despised time
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,"Is nought but bitterness. Now, Roderigo,"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,4,Where didst thou see her? O unhappy girl!
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,5,"With the Moor, say'st thou? Who would be a father!"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,6,How didst thou know 'twas she? O she deceives me
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,7,Past thought! What said she to you? Get more tapers:
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,8,"Raise all my kindred. Are they married, think you?"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Truly, I think they are."
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,O heaven! How got she out? O treason of the blood!
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,"Fathers, from hence trust not your daughters' minds"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,By what you see them act. Is there not charms
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,4,By which the property of youth and maidhood
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,5,"May be abused? Have you not read, Roderigo,"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,6,Of some such thing?
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"Yes, sir, I have indeed."
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"Call up my brother. O, would you had had her!"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,"Some one way, some another. Do you know"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,Where we may apprehend her and the Moor?
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,1,"I think I can discover him, if you please,"
"The Tragedy of Othello, the Moor of Venice",1,1,RODERIGO,2,To get good guard and go along with me.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,1,"Pray you, lead on. At every house I'll call;"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,2,"I may command at most. Get weapons, ho!"
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,3,And raise some special officers of night.
"The Tragedy of Othello, the Moor of Venice",1,1,BRABANTIO,4,"On, good Roderigo: I'll deserve your pains."
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"Though in the trade of war I have slain men,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,2,Yet do I hold it very stuff o' the conscience
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,3,To do no contrived murder: I lack iniquity
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,4,Sometimes to do me service: nine or ten times
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,5,I had thought to have yerk'd him here under the ribs.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,'Tis better as it is.
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"Nay, but he prated,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,2,And spoke such scurvy and provoking terms
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,3,Against your honour
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,4,"That, with the little godliness I have,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,5,"I did full hard forbear him. But, I pray you, sir,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,6,"Are you fast married? Be assured of this,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,7,"That the magnifico is much beloved,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,8,And hath in his effect a voice potential
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,9,As double as the duke's: he will divorce you;
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,10,Or put upon you what restraint and grievance
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,11,"The law, with all his might to enforce it on,"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,12,Will give him cable.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,Let him do his spite:
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,2,My services which I have done the signiory
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,3,"Shall out-tongue his complaints. 'Tis yet to know,--"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,4,"Which, when I know that boasting is an honour,"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,5,I shall promulgate--I fetch my life and being
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,6,"From men of royal siege, and my demerits"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,7,May speak unbonneted to as proud a fortune
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,8,"As this that I have reach'd: for know, Iago,"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,9,"But that I love the gentle Desdemona,"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,10,I would not my unhoused free condition
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,11,Put into circumscription and confine
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,12,"For the sea's worth. But, look! what lights come yond?"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,Those are the raised father and his friends:
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,2,You were best go in.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,Not I I must be found:
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,2,"My parts, my title and my perfect soul"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,3,Shall manifest me rightly. Is it they?
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"By Janus, I think no."
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,"The servants of the duke, and my lieutenant."
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,2,"The goodness of the night upon you, friends!"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,3,What is the news?
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,"The duke does greet you, general,"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,2,"And he requires your haste-post-haste appearance,"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,3,Even on the instant.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,"What is the matter, think you?"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,Something from Cyprus as I may divine:
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,2,It is a business of some heat: the galleys
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,3,Have sent a dozen sequent messengers
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,4,"This very night at one another's heels,"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,5,"And many of the consuls, raised and met,"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,6,Are at the duke's already: you have been
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,7,hotly call'd for;
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,8,"When, being not at your lodging to be found,"
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,9,The senate hath sent about three several guests
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,10,To search you out.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,'Tis well I am found by you.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,2,"I will but spend a word here in the house,"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,3,And go with you.
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,"Ancient, what makes he here?"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"'Faith, he to-night hath boarded a land carack:"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,2,"If it prove lawful prize, he's made for ever."
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,I do not understand.
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,He's married.
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,To who?
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"Marry, to--Come, captain, will you go?"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,Have with you.
"The Tragedy of Othello, the Moor of Venice",1,2,CASSIO,1,Here comes another troop to seek for you.
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"It is Brabantio. General, be advised;"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,2,He comes to bad intent.
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,Holla! stand there!
"The Tragedy of Othello, the Moor of Venice",1,2,RODERIGO,1,"Signior, it is the Moor."
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,1,"Down with him, thief!"
"The Tragedy of Othello, the Moor of Venice",1,2,IAGO,1,"You, Roderigo! come, sir, I am for you."
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,1,"Keep up your bright swords, for the dew will rust them."
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,2,"Good signior, you shall more command with years"
"The Tragedy of Othello, the Moor of Venice",1,2,OTHELLO,3,Than with your weapons.
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,1,"O thou foul thief, where hast thou stow'd my daughter?"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,2,"Damn'd as thou art, thou hast enchanted her;"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,3,"For I'll refer me to all things of sense,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,4,"If she in chains of magic were not bound,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,5,"Whether a maid so tender, fair and happy,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,6,So opposite to marriage that she shunned
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,7,"The wealthy curled darlings of our nation,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,8,"Would ever have, to incur a general mock,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,9,Run from her guardage to the sooty bosom
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,10,"Of such a thing as thou, to fear, not to delight."
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,11,"Judge me the world, if 'tis not gross in sense"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,12,"That thou hast practised on her with foul charms,"
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,13,Abused her delicate youth with drugs or minerals
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,14,That weaken motion: I'll have't disputed on;
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,15,'Tis probable and palpable to thinking.
"The Tragedy of Othello, the Moor of Venice",1,2,BRABANTIO,16,I therefore apprehend and do attach thee
