Play,Act,Scene,Character,Line Number,Text
A Midsummer Night's Dream,1,2,QUINCE,2,"sweet-faced man; a proper man, as one shall see in a"
A Midsummer Night's Dream,1,2,QUINCE,3,summer's day; a most lovely gentleman-like man:
A Midsummer Night's Dream,1,2,QUINCE,4,therefore you must needs play Pyramus.
A Midsummer Night's Dream,1,2,BOTTOM,1,"Well, I will undertake it. What beard were I best"
A Midsummer Night's Dream,1,2,BOTTOM,2,to play it in?
A Midsummer Night's Dream,1,2,QUINCE,1,"Why, what you will."
A Midsummer Night's Dream,1,2,BOTTOM,1,I will discharge it in either your straw-colour
A Midsummer Night's Dream,1,2,BOTTOM,2,"beard, your orange-tawny beard, your purple-in-grain"
A Midsummer Night's Dream,1,2,BOTTOM,3,"beard, or your French-crown-colour beard, your"
A Midsummer Night's Dream,1,2,BOTTOM,4,perfect yellow.
A Midsummer Night's Dream,1,2,QUINCE,1,"Some of your French crowns have no hair at all, and"
A Midsummer Night's Dream,1,2,QUINCE,2,"then you will play bare-faced. But, masters, here"
A Midsummer Night's Dream,1,2,QUINCE,3,"are your parts: and I am to entreat you, request"
A Midsummer Night's Dream,1,2,QUINCE,4,"you and desire you, to con them by to-morrow night;"
A Midsummer Night's Dream,1,2,QUINCE,5,"and meet me in the palace wood, a mile without the"
A Midsummer Night's Dream,1,2,QUINCE,6,"town, by moonlight; there will we rehearse, for if"
A Midsummer Night's Dream,1,2,QUINCE,7,"we meet in the city, we shall be dogged with"
A Midsummer Night's Dream,1,2,QUINCE,8,"company, and our devices known. In the meantime I"
A Midsummer Night's Dream,1,2,QUINCE,9,"will draw a bill of properties, such as our play"
A Midsummer Night's Dream,1,2,QUINCE,10,"wants. I pray you, fail me not."
A Midsummer Night's Dream,1,2,BOTTOM,1,We will meet; and there we may rehearse most
A Midsummer Night's Dream,1,2,BOTTOM,2,obscenely and courageously. Take pains; be perfect: adieu.
A Midsummer Night's Dream,1,2,QUINCE,1,At the duke's oak we meet.
A Midsummer Night's Dream,1,2,BOTTOM,1,Enough; hold or cut bow-strings.
A Midsummer Night's Dream,2,1,PUCK,1,"How now, spirit! whither wander you?"
A Midsummer Night's Dream,2,1,FAIRY,1,"Over hill, over dale,"
A Midsummer Night's Dream,2,1,FAIRY,2,"Thorough bush, thorough brier,"
A Midsummer Night's Dream,2,1,FAIRY,3,"Over park, over pale,"
A Midsummer Night's Dream,2,1,FAIRY,4,"Thorough flood, thorough fire,"
A Midsummer Night's Dream,2,1,FAIRY,5,"I do wander everywhere,"
A Midsummer Night's Dream,2,1,FAIRY,6,Swifter than the moon's sphere;
A Midsummer Night's Dream,2,1,FAIRY,7,"And I serve the fairy queen,"
A Midsummer Night's Dream,2,1,FAIRY,8,To dew her orbs upon the green.
A Midsummer Night's Dream,2,1,FAIRY,9,The cowslips tall her pensioners be:
A Midsummer Night's Dream,2,1,FAIRY,10,In their gold coats spots you see;
A Midsummer Night's Dream,2,1,FAIRY,11,"Those be rubies, fairy favours,"
A Midsummer Night's Dream,2,1,FAIRY,12,In those freckles live their savours:
A Midsummer Night's Dream,2,1,FAIRY,13,I must go seek some dewdrops here
A Midsummer Night's Dream,2,1,FAIRY,14,And hang a pearl in every cowslip's ear.
A Midsummer Night's Dream,2,1,FAIRY,15,"Farewell, thou lob of spirits; I'll be gone:"
A Midsummer Night's Dream,2,1,FAIRY,16,Our queen and all our elves come here anon.
A Midsummer Night's Dream,2,1,PUCK,1,The king doth keep his revels here to-night:
A Midsummer Night's Dream,2,1,PUCK,2,Take heed the queen come not within his sight;
A Midsummer Night's Dream,2,1,PUCK,3,"For Oberon is passing fell and wrath,"
A Midsummer Night's Dream,2,1,PUCK,4,Because that she as her attendant hath
A Midsummer Night's Dream,2,1,PUCK,5,"A lovely boy, stolen from an Indian king;"
A Midsummer Night's Dream,2,1,PUCK,6,She never had so sweet a changeling;
A Midsummer Night's Dream,2,1,PUCK,7,And jealous Oberon would have the child
A Midsummer Night's Dream,2,1,PUCK,8,"Knight of his train, to trace the forests wild;"
A Midsummer Night's Dream,2,1,PUCK,9,"But she perforce withholds the loved boy,"
A Midsummer Night's Dream,2,1,PUCK,10,Crowns him with flowers and makes him all her joy:
A Midsummer Night's Dream,2,1,PUCK,11,"And now they never meet in grove or green,"
A Midsummer Night's Dream,2,1,PUCK,12,"By fountain clear, or spangled starlight sheen,"
A Midsummer Night's Dream,2,1,PUCK,13,"But, they do square, that all their elves for fear"
A Midsummer Night's Dream,2,1,PUCK,14,Creep into acorn-cups and hide them there.
A Midsummer Night's Dream,2,1,FAIRY,1,"Either I mistake your shape and making quite,"
A Midsummer Night's Dream,2,1,FAIRY,2,Or else you are that shrewd and knavish sprite
A Midsummer Night's Dream,2,1,FAIRY,3,Call'd Robin Goodfellow: are not you he
A Midsummer Night's Dream,2,1,FAIRY,4,That frights the maidens of the villagery;
A Midsummer Night's Dream,2,1,FAIRY,5,"Skim milk, and sometimes labour in the quern"
A Midsummer Night's Dream,2,1,FAIRY,6,And bootless make the breathless housewife churn;
A Midsummer Night's Dream,2,1,FAIRY,7,And sometime make the drink to bear no barm;
A Midsummer Night's Dream,2,1,FAIRY,8,"Mislead night-wanderers, laughing at their harm?"
A Midsummer Night's Dream,2,1,FAIRY,9,"Those that Hobgoblin call you and sweet Puck,"
A Midsummer Night's Dream,2,1,FAIRY,10,"You do their work, and they shall have good luck:"
A Midsummer Night's Dream,2,1,FAIRY,11,Are not you he?
A Midsummer Night's Dream,2,1,PUCK,1,Thou speak'st aright;
A Midsummer Night's Dream,2,1,PUCK,2,I am that merry wanderer of the night.
A Midsummer Night's Dream,2,1,PUCK,3,I jest to Oberon and make him smile
A Midsummer Night's Dream,2,1,PUCK,4,"When I a fat and bean-fed horse beguile,"
A Midsummer Night's Dream,2,1,PUCK,5,Neighing in likeness of a filly foal:
A Midsummer Night's Dream,2,1,PUCK,6,"And sometime lurk I in a gossip's bowl,"
A Midsummer Night's Dream,2,1,PUCK,7,"In very likeness of a roasted crab,"
A Midsummer Night's Dream,2,1,PUCK,8,"And when she drinks, against her lips I bob"
A Midsummer Night's Dream,2,1,PUCK,9,And on her wither'd dewlap pour the ale.
A Midsummer Night's Dream,2,1,PUCK,10,"The wisest aunt, telling the saddest tale,"
A Midsummer Night's Dream,2,1,PUCK,11,Sometime for three-foot stool mistaketh me;
A Midsummer Night's Dream,2,1,PUCK,12,"Then slip I from her bum, down topples she,"
A Midsummer Night's Dream,2,1,PUCK,13,"And 'tailor' cries, and falls into a cough;"
A Midsummer Night's Dream,2,1,PUCK,14,"And then the whole quire hold their hips and laugh,"
A Midsummer Night's Dream,2,1,PUCK,15,And waxen in their mirth and neeze and swear
A Midsummer Night's Dream,2,1,PUCK,16,A merrier hour was never wasted there.
A Midsummer Night's Dream,2,1,PUCK,17,"But, room, fairy! here comes Oberon."
A Midsummer Night's Dream,2,1,FAIRY,1,And here my mistress. Would that he were gone!
A Midsummer Night's Dream,2,1,OBERON,1,"Ill met by moonlight, proud Titania."
A Midsummer Night's Dream,2,1,TITANIA,1,"What, jealous Oberon! Fairies, skip hence:"
A Midsummer Night's Dream,2,1,TITANIA,2,I have forsworn his bed and company.
A Midsummer Night's Dream,2,1,OBERON,1,"Tarry, rash wanton: am not I thy lord?"
A Midsummer Night's Dream,2,1,TITANIA,1,Then I must be thy lady: but I know
A Midsummer Night's Dream,2,1,TITANIA,2,"When thou hast stolen away from fairy land,"
A Midsummer Night's Dream,2,1,TITANIA,3,"And in the shape of Corin sat all day,"
A Midsummer Night's Dream,2,1,TITANIA,4,Playing on pipes of corn and versing love
A Midsummer Night's Dream,2,1,TITANIA,5,"To amorous Phillida. Why art thou here,"
A Midsummer Night's Dream,2,1,TITANIA,6,Come from the farthest Steppe of India?
A Midsummer Night's Dream,2,1,TITANIA,7,"But that, forsooth, the bouncing Amazon,"
A Midsummer Night's Dream,2,1,TITANIA,8,"Your buskin'd mistress and your warrior love,"
A Midsummer Night's Dream,2,1,TITANIA,9,"To Theseus must be wedded, and you come"
A Midsummer Night's Dream,2,1,TITANIA,10,To give their bed joy and prosperity.
A Midsummer Night's Dream,2,1,OBERON,1,"How canst thou thus for shame, Titania,"
A Midsummer Night's Dream,2,1,OBERON,2,"Glance at my credit with Hippolyta,"
A Midsummer Night's Dream,2,1,OBERON,3,Knowing I know thy love to Theseus?
A Midsummer Night's Dream,2,1,OBERON,4,Didst thou not lead him through the glimmering night
A Midsummer Night's Dream,2,1,OBERON,5,"From Perigenia, whom he ravished?"
A Midsummer Night's Dream,2,1,OBERON,6,"And make him with fair AEgle break his faith,"
A Midsummer Night's Dream,2,1,OBERON,7,With Ariadne and Antiopa?
A Midsummer Night's Dream,2,1,TITANIA,1,These are the forgeries of jealousy:
A Midsummer Night's Dream,2,1,TITANIA,2,"And never, since the middle summer's spring,"
A Midsummer Night's Dream,2,1,TITANIA,3,"Met we on hill, in dale, forest or mead,"
A Midsummer Night's Dream,2,1,TITANIA,4,"By paved fountain or by rushy brook,"
A Midsummer Night's Dream,2,1,TITANIA,5,"Or in the beached margent of the sea,"
A Midsummer Night's Dream,2,1,TITANIA,6,"To dance our ringlets to the whistling wind,"
A Midsummer Night's Dream,2,1,TITANIA,7,But with thy brawls thou hast disturb'd our sport.
A Midsummer Night's Dream,2,1,TITANIA,8,"Therefore the winds, piping to us in vain,"
A Midsummer Night's Dream,2,1,TITANIA,9,"As in revenge, have suck'd up from the sea"
A Midsummer Night's Dream,2,1,TITANIA,10,Contagious fogs; which falling in the land
A Midsummer Night's Dream,2,1,TITANIA,11,Have every pelting river made so proud
A Midsummer Night's Dream,2,1,TITANIA,12,That they have overborne their continents:
A Midsummer Night's Dream,2,1,TITANIA,13,"The ox hath therefore stretch'd his yoke in vain,"
A Midsummer Night's Dream,2,1,TITANIA,14,"The ploughman lost his sweat, and the green corn"
A Midsummer Night's Dream,2,1,TITANIA,15,Hath rotted ere his youth attain'd a beard;
A Midsummer Night's Dream,2,1,TITANIA,16,"The fold stands empty in the drowned field,"
A Midsummer Night's Dream,2,1,TITANIA,17,And crows are fatted with the murrion flock;
A Midsummer Night's Dream,2,1,TITANIA,18,"The nine men's morris is fill'd up with mud,"
A Midsummer Night's Dream,2,1,TITANIA,19,And the quaint mazes in the wanton green
A Midsummer Night's Dream,2,1,TITANIA,20,For lack of tread are undistinguishable:
A Midsummer Night's Dream,2,1,TITANIA,21,The human mortals want their winter here;
A Midsummer Night's Dream,2,1,TITANIA,22,No night is now with hymn or carol blest:
A Midsummer Night's Dream,2,1,TITANIA,23,"Therefore the moon, the governess of floods,"
A Midsummer Night's Dream,2,1,TITANIA,24,"Pale in her anger, washes all the air,"
A Midsummer Night's Dream,2,1,TITANIA,25,That rheumatic diseases do abound:
A Midsummer Night's Dream,2,1,TITANIA,26,And thorough this distemperature we see
A Midsummer Night's Dream,2,1,TITANIA,27,The seasons alter: hoary-headed frosts
A Midsummer Night's Dream,2,1,TITANIA,28,"Far in the fresh lap of the crimson rose,"
A Midsummer Night's Dream,2,1,TITANIA,29,And on old Hiems' thin and icy crown
A Midsummer Night's Dream,2,1,TITANIA,30,An odorous chaplet of sweet summer buds
A Midsummer Night's Dream,2,1,TITANIA,31,"Is, as in mockery, set: the spring, the summer,"
A Midsummer Night's Dream,2,1,TITANIA,32,"The childing autumn, angry winter, change"
A Midsummer Night's Dream,2,1,TITANIA,33,"Their wonted liveries, and the mazed world,"
A Midsummer Night's Dream,2,1,TITANIA,34,"By their increase, now knows not which is which:"
A Midsummer Night's Dream,2,1,TITANIA,35,And this same progeny of evils comes
A Midsummer Night's Dream,2,1,TITANIA,36,"From our debate, from our dissension;"
A Midsummer Night's Dream,2,1,TITANIA,37,We are their parents and original.
A Midsummer Night's Dream,2,1,OBERON,1,Do you amend it then; it lies in you:
A Midsummer Night's Dream,2,1,OBERON,2,Why should Titania cross her Oberon?
A Midsummer Night's Dream,2,1,OBERON,3,"I do but beg a little changeling boy,"
A Midsummer Night's Dream,2,1,OBERON,4,To be my henchman.
A Midsummer Night's Dream,2,1,TITANIA,1,Set your heart at rest:
A Midsummer Night's Dream,2,1,TITANIA,2,The fairy land buys not the child of me.
A Midsummer Night's Dream,2,1,TITANIA,3,His mother was a votaress of my order:
A Midsummer Night's Dream,2,1,TITANIA,4,"And, in the spiced Indian air, by night,"
A Midsummer Night's Dream,2,1,TITANIA,5,"Full often hath she gossip'd by my side,"
A Midsummer Night's Dream,2,1,TITANIA,6,"And sat with me on Neptune's yellow sands,"
A Midsummer Night's Dream,2,1,TITANIA,7,"Marking the embarked traders on the flood,"
A Midsummer Night's Dream,2,1,TITANIA,8,When we have laugh'd to see the sails conceive
A Midsummer Night's Dream,2,1,TITANIA,9,And grow big-bellied with the wanton wind;
A Midsummer Night's Dream,2,1,TITANIA,10,"Which she, with pretty and with swimming gait"
A Midsummer Night's Dream,2,1,TITANIA,11,"Following,--her womb then rich with my young squire,--"
A Midsummer Night's Dream,2,1,TITANIA,12,"Would imitate, and sail upon the land,"
A Midsummer Night's Dream,2,1,TITANIA,13,"To fetch me trifles, and return again,"
A Midsummer Night's Dream,2,1,TITANIA,14,"As from a voyage, rich with merchandise."
A Midsummer Night's Dream,2,1,TITANIA,15,"But she, being mortal, of that boy did die;"
A Midsummer Night's Dream,2,1,TITANIA,16,"And for her sake do I rear up her boy,"
A Midsummer Night's Dream,2,1,TITANIA,17,And for her sake I will not part with him.
A Midsummer Night's Dream,2,1,OBERON,1,How long within this wood intend you stay?
A Midsummer Night's Dream,2,1,TITANIA,1,Perchance till after Theseus' wedding-day.
A Midsummer Night's Dream,2,1,TITANIA,2,If you will patiently dance in our round
A Midsummer Night's Dream,2,1,TITANIA,3,"And see our moonlight revels, go with us;"
A Midsummer Night's Dream,2,1,TITANIA,4,"If not, shun me, and I will spare your haunts."
A Midsummer Night's Dream,2,1,OBERON,1,"Give me that boy, and I will go with thee."
A Midsummer Night's Dream,2,1,TITANIA,1,"Not for thy fairy kingdom. Fairies, away!"
A Midsummer Night's Dream,2,1,TITANIA,2,"We shall chide downright, if I longer stay."
A Midsummer Night's Dream,2,1,OBERON,1,"Well, go thy way: thou shalt not from this grove"
A Midsummer Night's Dream,2,1,OBERON,2,Till I torment thee for this injury.
A Midsummer Night's Dream,2,1,OBERON,3,"My gentle Puck, come hither. Thou rememberest"
A Midsummer Night's Dream,2,1,OBERON,4,"Since once I sat upon a promontory,"
A Midsummer Night's Dream,2,1,OBERON,5,And heard a mermaid on a dolphin's back
A Midsummer Night's Dream,2,1,OBERON,6,Uttering such dulcet and harmonious breath
A Midsummer Night's Dream,2,1,OBERON,7,That the rude sea grew civil at her song
A Midsummer Night's Dream,2,1,OBERON,8,"And certain stars shot madly from their spheres,"
A Midsummer Night's Dream,2,1,OBERON,9,To hear the sea-maid's music.
A Midsummer Night's Dream,2,1,PUCK,1,I remember.
A Midsummer Night's Dream,2,1,OBERON,1,"That very time I saw, but thou couldst not,"
A Midsummer Night's Dream,2,1,OBERON,2,"Flying between the cold moon and the earth,"
A Midsummer Night's Dream,2,1,OBERON,3,Cupid all arm'd: a certain aim he took
A Midsummer Night's Dream,2,1,OBERON,4,"At a fair vestal throned by the west,"
A Midsummer Night's Dream,2,1,OBERON,5,"And loosed his love-shaft smartly from his bow,"
A Midsummer Night's Dream,2,1,OBERON,6,As it should pierce a hundred thousand hearts;
A Midsummer Night's Dream,2,1,OBERON,7,But I might see young Cupid's fiery shaft
A Midsummer Night's Dream,2,1,OBERON,8,"Quench'd in the chaste beams of the watery moon,"
A Midsummer Night's Dream,2,1,OBERON,9,"And the imperial votaress passed on,"
A Midsummer Night's Dream,2,1,OBERON,10,"In maiden meditation, fancy-free."
A Midsummer Night's Dream,2,1,OBERON,11,Yet mark'd I where the bolt of Cupid fell:
A Midsummer Night's Dream,2,1,OBERON,12,"It fell upon a little western flower,"
A Midsummer Night's Dream,2,1,OBERON,13,"Before milk-white, now purple with love's wound,"
A Midsummer Night's Dream,2,1,OBERON,14,And maidens call it love-in-idleness.
A Midsummer Night's Dream,2,1,OBERON,15,Fetch me that flower; the herb I shew'd thee once:
A Midsummer Night's Dream,2,1,OBERON,16,The juice of it on sleeping eye-lids laid
A Midsummer Night's Dream,2,1,OBERON,17,Will make or man or woman madly dote
A Midsummer Night's Dream,2,1,OBERON,18,Upon the next live creature that it sees.
A Midsummer Night's Dream,2,1,OBERON,19,Fetch me this herb; and be thou here again
A Midsummer Night's Dream,2,1,OBERON,20,Ere the leviathan can swim a league.
A Midsummer Night's Dream,2,1,PUCK,1,I'll put a girdle round about the earth
A Midsummer Night's Dream,2,1,PUCK,2,In forty minutes.
A Midsummer Night's Dream,2,1,OBERON,1,"Having once this juice,"
A Midsummer Night's Dream,2,1,OBERON,2,"I'll watch Titania when she is asleep,"
A Midsummer Night's Dream,2,1,OBERON,3,And drop the liquor of it in her eyes.
A Midsummer Night's Dream,2,1,OBERON,4,"The next thing then she waking looks upon,"
A Midsummer Night's Dream,2,1,OBERON,5,"Be it on lion, bear, or wolf, or bull,"
A Midsummer Night's Dream,2,1,OBERON,6,"On meddling monkey, or on busy ape,"
A Midsummer Night's Dream,2,1,OBERON,7,She shall pursue it with the soul of love:
A Midsummer Night's Dream,2,1,OBERON,8,"And ere I take this charm from off her sight,"
A Midsummer Night's Dream,2,1,OBERON,9,"As I can take it with another herb,"
A Midsummer Night's Dream,2,1,OBERON,10,I'll make her render up her page to me.
A Midsummer Night's Dream,2,1,OBERON,11,But who comes here? I am invisible;
A Midsummer Night's Dream,2,1,OBERON,12,And I will overhear their conference.
A Midsummer Night's Dream,2,1,DEMETRIUS,1,"I love thee not, therefore pursue me not."
A Midsummer Night's Dream,2,1,DEMETRIUS,2,Where is Lysander and fair Hermia?
A Midsummer Night's Dream,2,1,DEMETRIUS,3,"The one I'll slay, the other slayeth me."
A Midsummer Night's Dream,2,1,DEMETRIUS,4,Thou told'st me they were stolen unto this wood;
A Midsummer Night's Dream,2,1,DEMETRIUS,5,"And here am I, and wode within this wood,"
A Midsummer Night's Dream,2,1,DEMETRIUS,6,Because I cannot meet my Hermia.
A Midsummer Night's Dream,2,1,DEMETRIUS,7,"Hence, get thee gone, and follow me no more."
A Midsummer Night's Dream,2,1,HELENA,1,"You draw me, you hard-hearted adamant;"
A Midsummer Night's Dream,2,1,HELENA,2,"But yet you draw not iron, for my heart"
A Midsummer Night's Dream,2,1,HELENA,3,"Is true as steel: leave you your power to draw,"
A Midsummer Night's Dream,2,1,HELENA,4,And I shall have no power to follow you.
A Midsummer Night's Dream,2,1,DEMETRIUS,1,Do I entice you? do I speak you fair?
A Midsummer Night's Dream,2,1,DEMETRIUS,2,"Or, rather, do I not in plainest truth"
A Midsummer Night's Dream,2,1,DEMETRIUS,3,"Tell you, I do not, nor I cannot love you?"
A Midsummer Night's Dream,2,1,HELENA,1,And even for that do I love you the more.
A Midsummer Night's Dream,2,1,HELENA,2,"I am your spaniel; and, Demetrius,"
A Midsummer Night's Dream,2,1,HELENA,3,"The more you beat me, I will fawn on you:"
A Midsummer Night's Dream,2,1,HELENA,4,"Use me but as your spaniel, spurn me, strike me,"
A Midsummer Night's Dream,2,1,HELENA,5,"Neglect me, lose me; only give me leave,"
A Midsummer Night's Dream,2,1,HELENA,6,"Unworthy as I am, to follow you."
A Midsummer Night's Dream,2,1,HELENA,7,"What worser place can I beg in your love,--"
A Midsummer Night's Dream,2,1,HELENA,8,"And yet a place of high respect with me,--"
A Midsummer Night's Dream,2,1,HELENA,9,Than to be used as you use your dog?
A Midsummer Night's Dream,2,1,DEMETRIUS,1,Tempt not too much the hatred of my spirit;
A Midsummer Night's Dream,2,1,DEMETRIUS,2,For I am sick when I do look on thee.
A Midsummer Night's Dream,2,1,HELENA,1,And I am sick when I look not on you.
A Midsummer Night's Dream,2,1,DEMETRIUS,1,"You do impeach your modesty too much,"
A Midsummer Night's Dream,2,1,DEMETRIUS,2,To leave the city and commit yourself
A Midsummer Night's Dream,2,1,DEMETRIUS,3,Into the hands of one that loves you not;
A Midsummer Night's Dream,2,1,DEMETRIUS,4,To trust the opportunity of night
A Midsummer Night's Dream,2,1,DEMETRIUS,5,And the ill counsel of a desert place
A Midsummer Night's Dream,2,1,DEMETRIUS,6,With the rich worth of your virginity.
A Midsummer Night's Dream,2,1,HELENA,1,Your virtue is my privilege: for that
A Midsummer Night's Dream,2,1,HELENA,2,"It is not night when I do see your face,"
A Midsummer Night's Dream,2,1,HELENA,3,Therefore I think I am not in the night;
A Midsummer Night's Dream,2,1,HELENA,4,"Nor doth this wood lack worlds of company,"
A Midsummer Night's Dream,2,1,HELENA,5,For you in my respect are all the world:
A Midsummer Night's Dream,2,1,HELENA,6,"Then how can it be said I am alone,"
A Midsummer Night's Dream,2,1,HELENA,7,When all the world is here to look on me?
A Midsummer Night's Dream,2,1,DEMETRIUS,1,"I'll run from thee and hide me in the brakes,"
A Midsummer Night's Dream,2,1,DEMETRIUS,2,And leave thee to the mercy of wild beasts.
A Midsummer Night's Dream,2,1,HELENA,1,The wildest hath not such a heart as you.
A Midsummer Night's Dream,2,1,HELENA,2,"Run when you will, the story shall be changed:"
A Midsummer Night's Dream,2,1,HELENA,3,"Apollo flies, and Daphne holds the chase;"
A Midsummer Night's Dream,2,1,HELENA,4,The dove pursues the griffin; the mild hind
A Midsummer Night's Dream,2,1,HELENA,5,"Makes speed to catch the tiger; bootless speed,"
A Midsummer Night's Dream,2,1,HELENA,6,When cowardice pursues and valour flies.
A Midsummer Night's Dream,2,1,DEMETRIUS,1,I will not stay thy questions; let me go:
A Midsummer Night's Dream,2,1,DEMETRIUS,2,"Or, if thou follow me, do not believe"
A Midsummer Night's Dream,2,1,DEMETRIUS,3,But I shall do thee mischief in the wood.
A Midsummer Night's Dream,2,1,HELENA,1,"Ay, in the temple, in the town, the field,"
A Midsummer Night's Dream,2,1,HELENA,2,"You do me mischief. Fie, Demetrius!"
A Midsummer Night's Dream,2,1,HELENA,3,Your wrongs do set a scandal on my sex:
A Midsummer Night's Dream,2,1,HELENA,4,"We cannot fight for love, as men may do;"
A Midsummer Night's Dream,2,1,HELENA,5,We should be wood and were not made to woo.
A Midsummer Night's Dream,2,1,HELENA,6,"I'll follow thee and make a heaven of hell,"
A Midsummer Night's Dream,2,1,HELENA,7,To die upon the hand I love so well.
A Midsummer Night's Dream,2,1,OBERON,1,"Fare thee well, nymph: ere he do leave this grove,"
A Midsummer Night's Dream,2,1,OBERON,2,Thou shalt fly him and he shall seek thy love.
A Midsummer Night's Dream,2,1,OBERON,3,"Hast thou the flower there? Welcome, wanderer."
A Midsummer Night's Dream,2,1,PUCK,1,"Ay, there it is."
A Midsummer Night's Dream,2,1,OBERON,1,"I pray thee, give it me."
A Midsummer Night's Dream,2,1,OBERON,2,"I know a bank where the wild thyme blows,"
A Midsummer Night's Dream,2,1,OBERON,3,"Where oxlips and the nodding violet grows,"
A Midsummer Night's Dream,2,1,OBERON,4,"Quite over-canopied with luscious woodbine,"
A Midsummer Night's Dream,2,1,OBERON,5,With sweet musk-roses and with eglantine:
A Midsummer Night's Dream,2,1,OBERON,6,"There sleeps Titania sometime of the night,"
A Midsummer Night's Dream,2,1,OBERON,7,Lull'd in these flowers with dances and delight;
A Midsummer Night's Dream,2,1,OBERON,8,"And there the snake throws her enamell'd skin,"
A Midsummer Night's Dream,2,1,OBERON,9,Weed wide enough to wrap a fairy in:
A Midsummer Night's Dream,2,1,OBERON,10,"And with the juice of this I'll streak her eyes,"
A Midsummer Night's Dream,2,1,OBERON,11,And make her full of hateful fantasies.
A Midsummer Night's Dream,2,1,OBERON,12,"Take thou some of it, and seek through this grove:"
A Midsummer Night's Dream,2,1,OBERON,13,A sweet Athenian lady is in love
A Midsummer Night's Dream,2,1,OBERON,14,With a disdainful youth: anoint his eyes;
A Midsummer Night's Dream,2,1,OBERON,15,But do it when the next thing he espies
A Midsummer Night's Dream,2,1,OBERON,16,May be the lady: thou shalt know the man
A Midsummer Night's Dream,2,1,OBERON,17,By the Athenian garments he hath on.
A Midsummer Night's Dream,2,1,OBERON,18,"Effect it with some care, that he may prove"
A Midsummer Night's Dream,2,1,OBERON,19,More fond on her than she upon her love:
A Midsummer Night's Dream,2,1,OBERON,20,And look thou meet me ere the first cock crow.
A Midsummer Night's Dream,2,1,PUCK,1,"Fear not, my lord, your servant shall do so."
A Midsummer Night's Dream,2,2,TITANIA,1,"Come, now a roundel and a fairy song;"
A Midsummer Night's Dream,2,2,TITANIA,2,"Then, for the third part of a minute, hence;"
A Midsummer Night's Dream,2,2,TITANIA,3,"Some to kill cankers in the musk-rose buds,"
A Midsummer Night's Dream,2,2,TITANIA,4,"Some war with rere-mice for their leathern wings,"
A Midsummer Night's Dream,2,2,TITANIA,5,"To make my small elves coats, and some keep back"
A Midsummer Night's Dream,2,2,TITANIA,6,The clamorous owl that nightly hoots and wonders
A Midsummer Night's Dream,2,2,TITANIA,7,At our quaint spirits. Sing me now asleep;
A Midsummer Night's Dream,2,2,TITANIA,8,Then to your offices and let me rest.
A Midsummer Night's Dream,2,2,TITANIA,9,"You spotted snakes with double tongue,"
A Midsummer Night's Dream,2,2,TITANIA,10,"Thorny hedgehogs, be not seen;"
A Midsummer Night's Dream,2,2,TITANIA,11,"Newts and blind-worms, do no wrong,"
A Midsummer Night's Dream,2,2,TITANIA,12,Come not near our fairy queen.
A Midsummer Night's Dream,2,2,TITANIA,13,"Philomel, with melody"
A Midsummer Night's Dream,2,2,TITANIA,14,Sing in our sweet lullaby;
A Midsummer Night's Dream,2,2,TITANIA,15,"Lulla, lulla, lullaby, lulla, lulla, lullaby:"
A Midsummer Night's Dream,2,2,TITANIA,16,"Never harm,"
A Midsummer Night's Dream,2,2,TITANIA,17,"Nor spell nor charm,"
A Midsummer Night's Dream,2,2,TITANIA,18,Come our lovely lady nigh;
A Midsummer Night's Dream,2,2,TITANIA,19,"So, good night, with lullaby."
A Midsummer Night's Dream,2,2,TITANIA,20,"Weaving spiders, come not here;"
A Midsummer Night's Dream,2,2,TITANIA,21,"Hence, you long-legg'd spinners, hence!"
A Midsummer Night's Dream,2,2,TITANIA,22,"Beetles black, approach not near;"
A Midsummer Night's Dream,2,2,TITANIA,23,"Worm nor snail, do no offence."
A Midsummer Night's Dream,2,2,TITANIA,24,"Philomel, with melody, &c."
A Midsummer Night's Dream,2,2,FAIRY,1,"Hence, away! now all is well:"
A Midsummer Night's Dream,2,2,FAIRY,2,One aloof stand sentinel.
A Midsummer Night's Dream,2,2,OBERON,1,"What thou seest when thou dost wake,"
A Midsummer Night's Dream,2,2,OBERON,2,"Do it for thy true-love take,"
A Midsummer Night's Dream,2,2,OBERON,3,Love and languish for his sake:
A Midsummer Night's Dream,2,2,OBERON,4,"Be it ounce, or cat, or bear,"
A Midsummer Night's Dream,2,2,OBERON,5,"Pard, or boar with bristled hair,"
A Midsummer Night's Dream,2,2,OBERON,6,In thy eye that shall appear
A Midsummer Night's Dream,2,2,OBERON,7,"When thou wakest, it is thy dear:"
A Midsummer Night's Dream,2,2,OBERON,8,Wake when some vile thing is near.
A Midsummer Night's Dream,2,2,LYSANDER,1,"Fair love, you faint with wandering in the wood;"
A Midsummer Night's Dream,2,2,LYSANDER,2,"And to speak troth, I have forgot our way:"
A Midsummer Night's Dream,2,2,LYSANDER,3,"We'll rest us, Hermia, if you think it good,"
A Midsummer Night's Dream,2,2,LYSANDER,4,And tarry for the comfort of the day.
A Midsummer Night's Dream,2,2,HERMIA,1,"Be it so, Lysander: find you out a bed;"
A Midsummer Night's Dream,2,2,HERMIA,2,For I upon this bank will rest my head.
A Midsummer Night's Dream,2,2,LYSANDER,1,One turf shall serve as pillow for us both;
A Midsummer Night's Dream,2,2,LYSANDER,2,"One heart, one bed, two bosoms and one troth."
