Play,Act,Scene,Character,Line Number,Text
The Tragedy of Macbeth,2,1,MACBETH,21,The curtain'd sleep; witchcraft celebrates
The Tragedy of Macbeth,2,1,MACBETH,22,"Pale Hecate's offerings, and wither'd murder,"
The Tragedy of Macbeth,2,1,MACBETH,23,"Alarum'd by his sentinel, the wolf,"
The Tragedy of Macbeth,2,1,MACBETH,24,"Whose howl's his watch, thus with his stealthy pace."
The Tragedy of Macbeth,2,1,MACBETH,25,"With Tarquin's ravishing strides, towards his design"
The Tragedy of Macbeth,2,1,MACBETH,26,"Moves like a ghost. Thou sure and firm-set earth,"
The Tragedy of Macbeth,2,1,MACBETH,27,"Hear not my steps, which way they walk, for fear"
The Tragedy of Macbeth,2,1,MACBETH,28,"Thy very stones prate of my whereabout,"
The Tragedy of Macbeth,2,1,MACBETH,29,"And take the present horror from the time,"
The Tragedy of Macbeth,2,1,MACBETH,30,"Which now suits with it. Whiles I threat, he lives:"
The Tragedy of Macbeth,2,1,MACBETH,31,Words to the heat of deeds too cold breath gives.
The Tragedy of Macbeth,2,1,MACBETH,32,"I go, and it is done; the bell invites me."
The Tragedy of Macbeth,2,1,MACBETH,33,"Hear it not, Duncan; for it is a knell"
The Tragedy of Macbeth,2,1,MACBETH,34,That summons thee to heaven or to hell.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,That which hath made them drunk hath made me bold;
The Tragedy of Macbeth,2,2,LADY MACBETH,2,What hath quench'd them hath given me fire.
The Tragedy of Macbeth,2,2,LADY MACBETH,3,Hark! Peace!
The Tragedy of Macbeth,2,2,LADY MACBETH,4,"It was the owl that shriek'd, the fatal bellman,"
The Tragedy of Macbeth,2,2,LADY MACBETH,5,Which gives the stern'st good-night. He is about it:
The Tragedy of Macbeth,2,2,LADY MACBETH,6,The doors are open; and the surfeited grooms
The Tragedy of Macbeth,2,2,LADY MACBETH,7,Do mock their charge with snores: I have drugg'd
The Tragedy of Macbeth,2,2,LADY MACBETH,8,"their possets,"
The Tragedy of Macbeth,2,2,LADY MACBETH,9,"That death and nature do contend about them,"
The Tragedy of Macbeth,2,2,LADY MACBETH,10,Whether they live or die.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,"Alack, I am afraid they have awaked,"
The Tragedy of Macbeth,2,2,LADY MACBETH,2,And 'tis not done. The attempt and not the deed
The Tragedy of Macbeth,2,2,LADY MACBETH,3,Confounds us. Hark! I laid their daggers ready;
The Tragedy of Macbeth,2,2,LADY MACBETH,4,He could not miss 'em. Had he not resembled
The Tragedy of Macbeth,2,2,LADY MACBETH,5,"My father as he slept, I had done't."
The Tragedy of Macbeth,2,2,LADY MACBETH,6,My husband!
The Tragedy of Macbeth,2,2,MACBETH,1,I have done the deed. Didst thou not hear a noise?
The Tragedy of Macbeth,2,2,LADY MACBETH,1,I heard the owl scream and the crickets cry.
The Tragedy of Macbeth,2,2,LADY MACBETH,2,Did not you speak?
The Tragedy of Macbeth,2,2,MACBETH,1,When?
The Tragedy of Macbeth,2,2,LADY MACBETH,1,Now.
The Tragedy of Macbeth,2,2,MACBETH,1,As I descended?
The Tragedy of Macbeth,2,2,LADY MACBETH,1,Ay.
The Tragedy of Macbeth,2,2,MACBETH,1,Hark!
The Tragedy of Macbeth,2,2,MACBETH,2,Who lies i' the second chamber?
The Tragedy of Macbeth,2,2,LADY MACBETH,1,Donalbain.
The Tragedy of Macbeth,2,2,MACBETH,1,This is a sorry sight.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,"A foolish thought, to say a sorry sight."
The Tragedy of Macbeth,2,2,MACBETH,1,"There's one did laugh in's sleep, and one cried"
The Tragedy of Macbeth,2,2,MACBETH,2,'Murder!'
The Tragedy of Macbeth,2,2,MACBETH,3,That they did wake each other: I stood and heard them:
The Tragedy of Macbeth,2,2,MACBETH,4,"But they did say their prayers, and address'd them"
The Tragedy of Macbeth,2,2,MACBETH,5,Again to sleep.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,There are two lodged together.
The Tragedy of Macbeth,2,2,MACBETH,1,One cried 'God bless us!' and 'Amen' the other;
The Tragedy of Macbeth,2,2,MACBETH,2,As they had seen me with these hangman's hands.
The Tragedy of Macbeth,2,2,MACBETH,3,"Listening their fear, I could not say 'Amen,'"
The Tragedy of Macbeth,2,2,MACBETH,4,When they did say 'God bless us!'
The Tragedy of Macbeth,2,2,LADY MACBETH,1,Consider it not so deeply.
The Tragedy of Macbeth,2,2,MACBETH,1,But wherefore could not I pronounce 'Amen'?
The Tragedy of Macbeth,2,2,MACBETH,2,"I had most need of blessing, and 'Amen'"
The Tragedy of Macbeth,2,2,MACBETH,3,Stuck in my throat.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,These deeds must not be thought
The Tragedy of Macbeth,2,2,LADY MACBETH,2,"After these ways; so, it will make us mad."
The Tragedy of Macbeth,2,2,MACBETH,1,Methought I heard a voice cry 'Sleep no more!
The Tragedy of Macbeth,2,2,MACBETH,2,"Macbeth does murder sleep', the innocent sleep,"
The Tragedy of Macbeth,2,2,MACBETH,3,"Sleep that knits up the ravell'd sleeve of care,"
The Tragedy of Macbeth,2,2,MACBETH,4,"The death of each day's life, sore labour's bath,"
The Tragedy of Macbeth,2,2,MACBETH,5,"Balm of hurt minds, great nature's second course,"
The Tragedy of Macbeth,2,2,MACBETH,6,"Chief nourisher in life's feast,--"
The Tragedy of Macbeth,2,2,LADY MACBETH,1,What do you mean?
The Tragedy of Macbeth,2,2,MACBETH,1,Still it cried 'Sleep no more!' to all the house:
The Tragedy of Macbeth,2,2,MACBETH,2,"'Glamis hath murder'd sleep, and therefore Cawdor"
The Tragedy of Macbeth,2,2,MACBETH,3,Shall sleep no more; Macbeth shall sleep no more.'
The Tragedy of Macbeth,2,2,LADY MACBETH,1,"Who was it that thus cried? Why, worthy thane,"
The Tragedy of Macbeth,2,2,LADY MACBETH,2,"You do unbend your noble strength, to think"
The Tragedy of Macbeth,2,2,LADY MACBETH,3,"So brainsickly of things. Go get some water,"
The Tragedy of Macbeth,2,2,LADY MACBETH,4,And wash this filthy witness from your hand.
The Tragedy of Macbeth,2,2,LADY MACBETH,5,Why did you bring these daggers from the place?
The Tragedy of Macbeth,2,2,LADY MACBETH,6,They must lie there: go carry them; and smear
The Tragedy of Macbeth,2,2,LADY MACBETH,7,The sleepy grooms with blood.
The Tragedy of Macbeth,2,2,MACBETH,1,I'll go no more:
The Tragedy of Macbeth,2,2,MACBETH,2,I am afraid to think what I have done;
The Tragedy of Macbeth,2,2,MACBETH,3,Look on't again I dare not.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,Infirm of purpose!
The Tragedy of Macbeth,2,2,LADY MACBETH,2,Give me the daggers: the sleeping and the dead
The Tragedy of Macbeth,2,2,LADY MACBETH,3,Are but as pictures: 'tis the eye of childhood
The Tragedy of Macbeth,2,2,LADY MACBETH,4,"That fears a painted devil. If he do bleed,"
The Tragedy of Macbeth,2,2,LADY MACBETH,5,I'll gild the faces of the grooms withal;
The Tragedy of Macbeth,2,2,LADY MACBETH,6,For it must seem their guilt.
The Tragedy of Macbeth,2,2,MACBETH,1,Whence is that knocking?
The Tragedy of Macbeth,2,2,MACBETH,2,"How is't with me, when every noise appals me?"
The Tragedy of Macbeth,2,2,MACBETH,3,What hands are here? ha! they pluck out mine eyes.
The Tragedy of Macbeth,2,2,MACBETH,4,Will all great Neptune's ocean wash this blood
The Tragedy of Macbeth,2,2,MACBETH,5,"Clean from my hand? No, this my hand will rather"
The Tragedy of Macbeth,2,2,MACBETH,6,"The multitudinous seas in incarnadine,"
The Tragedy of Macbeth,2,2,MACBETH,7,Making the green one red.
The Tragedy of Macbeth,2,2,LADY MACBETH,1,My hands are of your colour; but I shame
The Tragedy of Macbeth,2,2,LADY MACBETH,2,To wear a heart so white.
The Tragedy of Macbeth,2,2,LADY MACBETH,3,I hear a knocking
The Tragedy of Macbeth,2,2,LADY MACBETH,4,At the south entry: retire we to our chamber;
The Tragedy of Macbeth,2,2,LADY MACBETH,5,A little water clears us of this deed:
The Tragedy of Macbeth,2,2,LADY MACBETH,6,"How easy is it, then! Your constancy"
The Tragedy of Macbeth,2,2,LADY MACBETH,7,Hath left you unattended.
The Tragedy of Macbeth,2,2,LADY MACBETH,8,Hark! more knocking.
The Tragedy of Macbeth,2,2,LADY MACBETH,9,"Get on your nightgown, lest occasion call us,"
The Tragedy of Macbeth,2,2,LADY MACBETH,10,And show us to be watchers. Be not lost
The Tragedy of Macbeth,2,2,LADY MACBETH,11,So poorly in your thoughts.
The Tragedy of Macbeth,2,2,MACBETH,1,"To know my deed, 'twere best not know myself."
The Tragedy of Macbeth,2,2,MACBETH,2,Wake Duncan with thy knocking! I would thou couldst!
The Tragedy of Macbeth,2,3,PORTER,1,Here's a knocking indeed! If a
The Tragedy of Macbeth,2,3,PORTER,2,"man were porter of hell-gate, he should have"
The Tragedy of Macbeth,2,3,PORTER,3,old turning the key.
The Tragedy of Macbeth,2,3,PORTER,4,"Knock,"
The Tragedy of Macbeth,2,3,PORTER,5,"knock, knock! Who's there, i' the name of"
The Tragedy of Macbeth,2,3,PORTER,6,"Beelzebub? Here's a farmer, that hanged"
The Tragedy of Macbeth,2,3,PORTER,7,himself on the expectation of plenty: come in
The Tragedy of Macbeth,2,3,PORTER,8,time; have napkins enow about you; here
The Tragedy of Macbeth,2,3,PORTER,9,you'll sweat for't.
The Tragedy of Macbeth,2,3,PORTER,10,"Knock,"
The Tragedy of Macbeth,2,3,PORTER,11,"knock! Who's there, in the other devil's"
The Tragedy of Macbeth,2,3,PORTER,12,"name? Faith, here's an equivocator, that could"
The Tragedy of Macbeth,2,3,PORTER,13,swear in both the scales against either scale;
The Tragedy of Macbeth,2,3,PORTER,14,"who committed treason enough for God's sake,"
The Tragedy of Macbeth,2,3,PORTER,15,"yet could not equivocate to heaven: O, come"
The Tragedy of Macbeth,2,3,PORTER,16,"in, equivocator."
The Tragedy of Macbeth,2,3,PORTER,17,"Knock,"
The Tragedy of Macbeth,2,3,PORTER,18,"knock, knock! Who's there? Faith, here's an"
The Tragedy of Macbeth,2,3,PORTER,19,"English tailor come hither, for stealing out of"
The Tragedy of Macbeth,2,3,PORTER,20,"a French hose: come in, tailor; here you may"
The Tragedy of Macbeth,2,3,PORTER,21,roast your goose.
The Tragedy of Macbeth,2,3,PORTER,22,"Knock,"
The Tragedy of Macbeth,2,3,PORTER,23,knock; never at quiet! What are you? But
The Tragedy of Macbeth,2,3,PORTER,24,this place is too cold for hell. I'll devil-porter
The Tragedy of Macbeth,2,3,PORTER,25,it no further: I had thought to have let in
The Tragedy of Macbeth,2,3,PORTER,26,some of all professions that go the primrose
The Tragedy of Macbeth,2,3,PORTER,27,way to the everlasting bonfire.
The Tragedy of Macbeth,2,3,PORTER,28,"Anon, anon! I pray you, remember the porter."
The Tragedy of Macbeth,2,3,MACDUFF,1,"Was it so late, friend, ere you went to bed,"
The Tragedy of Macbeth,2,3,MACDUFF,2,That you do lie so late?
The Tragedy of Macbeth,2,3,PORTER,1,"'Faith sir, we were carousing till the"
The Tragedy of Macbeth,2,3,PORTER,2,"second cock: and drink, sir, is a great"
The Tragedy of Macbeth,2,3,PORTER,3,provoker of three things.
The Tragedy of Macbeth,2,3,MACDUFF,1,What three things does drink especially provoke?
The Tragedy of Macbeth,2,3,PORTER,1,"Marry, sir, nose-painting, sleep, and"
The Tragedy of Macbeth,2,3,PORTER,2,"urine. Lechery, sir, it provokes, and unprovokes;"
The Tragedy of Macbeth,2,3,PORTER,3,"it provokes the desire, but it takes"
The Tragedy of Macbeth,2,3,PORTER,4,"away the performance: therefore, much drink"
The Tragedy of Macbeth,2,3,PORTER,5,may be said to be an equivocator with lechery:
The Tragedy of Macbeth,2,3,PORTER,6,"it makes him, and it mars him; it sets"
The Tragedy of Macbeth,2,3,PORTER,7,"him on, and it takes him off; it persuades him,"
The Tragedy of Macbeth,2,3,PORTER,8,"and disheartens him; makes him stand to, and"
The Tragedy of Macbeth,2,3,PORTER,9,"not stand to; in conclusion, equivocates him"
The Tragedy of Macbeth,2,3,PORTER,10,"in a sleep, and, giving him the lie, leaves him."
The Tragedy of Macbeth,2,3,MACDUFF,1,I believe drink gave thee the lie last night.
The Tragedy of Macbeth,2,3,PORTER,1,"That it did, sir, i' the very throat on"
The Tragedy of Macbeth,2,3,PORTER,2,"me: but I requited him for his lie; and, I"
The Tragedy of Macbeth,2,3,PORTER,3,"think, being too strong for him, though he took"
The Tragedy of Macbeth,2,3,PORTER,4,"up my legs sometime, yet I made a shift to cast"
The Tragedy of Macbeth,2,3,PORTER,5,him.
The Tragedy of Macbeth,2,3,MACDUFF,1,Is thy master stirring?
The Tragedy of Macbeth,2,3,MACDUFF,2,Our knocking has awaked him; here he comes.
The Tragedy of Macbeth,2,3,LENNOX,1,"Good morrow, noble sir."
The Tragedy of Macbeth,2,3,MACBETH,1,"Good morrow, both."
The Tragedy of Macbeth,2,3,MACDUFF,1,"Is the king stirring, worthy thane?"
The Tragedy of Macbeth,2,3,MACBETH,1,Not yet.
The Tragedy of Macbeth,2,3,MACDUFF,1,He did command me to call timely on him:
The Tragedy of Macbeth,2,3,MACDUFF,2,I have almost slipp'd the hour.
The Tragedy of Macbeth,2,3,MACBETH,1,I'll bring you to him.
The Tragedy of Macbeth,2,3,MACDUFF,1,I know this is a joyful trouble to you;
The Tragedy of Macbeth,2,3,MACDUFF,2,But yet 'tis one.
The Tragedy of Macbeth,2,3,MACBETH,1,The labour we delight in physics pain.
The Tragedy of Macbeth,2,3,MACBETH,2,This is the door.
The Tragedy of Macbeth,2,3,MACDUFF,1,"I'll make so bold to call,"
The Tragedy of Macbeth,2,3,MACDUFF,2,For 'tis my limited service.
The Tragedy of Macbeth,2,3,LENNOX,1,Goes the king hence to-day?
The Tragedy of Macbeth,2,3,MACBETH,1,He does: he did appoint so.
The Tragedy of Macbeth,2,3,LENNOX,1,"The night has been unruly: where we lay,"
The Tragedy of Macbeth,2,3,LENNOX,2,"Our chimneys were blown down; and, as they say,"
The Tragedy of Macbeth,2,3,LENNOX,3,"Lamentings heard i' the air; strange screams of death,"
The Tragedy of Macbeth,2,3,LENNOX,4,And prophesying with accents terrible
The Tragedy of Macbeth,2,3,LENNOX,5,Of dire combustion and confused events
The Tragedy of Macbeth,2,3,LENNOX,6,New hatch'd to the woeful time: the obscure bird
The Tragedy of Macbeth,2,3,LENNOX,7,"Clamour'd the livelong night: some say, the earth"
The Tragedy of Macbeth,2,3,LENNOX,8,Was feverous and did shake.
The Tragedy of Macbeth,2,3,MACBETH,1,'Twas a rough night.
The Tragedy of Macbeth,2,3,LENNOX,1,My young remembrance cannot parallel
The Tragedy of Macbeth,2,3,LENNOX,2,A fellow to it.
The Tragedy of Macbeth,2,3,MACDUFF,1,"O horror, horror, horror! Tongue nor heart"
The Tragedy of Macbeth,2,3,MACDUFF,2,Cannot conceive nor name thee!
The Tragedy of Macbeth,2,3,MACBETH,1,What's the matter.
The Tragedy of Macbeth,2,3,LENNOX,1,What's the matter.
The Tragedy of Macbeth,2,3,MACDUFF,1,Confusion now hath made his masterpiece!
The Tragedy of Macbeth,2,3,MACDUFF,2,Most sacrilegious murder hath broke ope
The Tragedy of Macbeth,2,3,MACDUFF,3,"The Lord's anointed temple, and stole thence"
The Tragedy of Macbeth,2,3,MACDUFF,4,The life o' the building!
The Tragedy of Macbeth,2,3,MACBETH,1,What is 't you say? the life?
The Tragedy of Macbeth,2,3,LENNOX,1,Mean you his majesty?
The Tragedy of Macbeth,2,3,MACDUFF,1,"Approach the chamber, and destroy your sight"
The Tragedy of Macbeth,2,3,MACDUFF,2,With a new Gorgon: do not bid me speak;
The Tragedy of Macbeth,2,3,MACDUFF,3,"See, and then speak yourselves."
The Tragedy of Macbeth,2,3,MACDUFF,4,"Awake, awake!"
The Tragedy of Macbeth,2,3,MACDUFF,5,Ring the alarum-bell. Murder and treason!
The Tragedy of Macbeth,2,3,MACDUFF,6,Banquo and Donalbain! Malcolm! awake!
The Tragedy of Macbeth,2,3,MACDUFF,7,"Shake off this downy sleep, death's counterfeit,"
The Tragedy of Macbeth,2,3,MACDUFF,8,"And look on death itself! up, up, and see"
The Tragedy of Macbeth,2,3,MACDUFF,9,The great doom's image! Malcolm! Banquo!
The Tragedy of Macbeth,2,3,MACDUFF,10,"As from your graves rise up, and walk like sprites,"
The Tragedy of Macbeth,2,3,MACDUFF,11,To countenance this horror! Ring the bell.
The Tragedy of Macbeth,2,3,LADY MACBETH,1,"What's the business,"
The Tragedy of Macbeth,2,3,LADY MACBETH,2,That such a hideous trumpet calls to parley
The Tragedy of Macbeth,2,3,LADY MACBETH,3,"The sleepers of the house? speak, speak!"
The Tragedy of Macbeth,2,3,MACDUFF,1,"O gentle lady,"
The Tragedy of Macbeth,2,3,MACDUFF,2,'Tis not for you to hear what I can speak:
The Tragedy of Macbeth,2,3,MACDUFF,3,"The repetition, in a woman's ear,"
The Tragedy of Macbeth,2,3,MACDUFF,4,Would murder as it fell.
The Tragedy of Macbeth,2,3,MACDUFF,5,"O Banquo, Banquo,"
The Tragedy of Macbeth,2,3,MACDUFF,6,Our royal master 's murder'd!
The Tragedy of Macbeth,2,3,LADY MACBETH,1,"Woe, alas!"
The Tragedy of Macbeth,2,3,LADY MACBETH,2,"What, in our house?"
The Tragedy of Macbeth,2,3,BANQUO,1,Too cruel any where.
The Tragedy of Macbeth,2,3,BANQUO,2,"Dear Duff, I prithee, contradict thyself,"
The Tragedy of Macbeth,2,3,BANQUO,3,And say it is not so.
The Tragedy of Macbeth,2,3,MACBETH,1,"Had I but died an hour before this chance,"
The Tragedy of Macbeth,2,3,MACBETH,2,"I had lived a blessed time; for, from this instant,"
The Tragedy of Macbeth,2,3,MACBETH,3,There 's nothing serious in mortality:
The Tragedy of Macbeth,2,3,MACBETH,4,All is but toys: renown and grace is dead;
The Tragedy of Macbeth,2,3,MACBETH,5,"The wine of life is drawn, and the mere lees"
The Tragedy of Macbeth,2,3,MACBETH,6,Is left this vault to brag of.
The Tragedy of Macbeth,2,3,DONALBAIN,1,What is amiss?
The Tragedy of Macbeth,2,3,MACBETH,1,"You are, and do not know't:"
The Tragedy of Macbeth,2,3,MACBETH,2,"The spring, the head, the fountain of your blood"
The Tragedy of Macbeth,2,3,MACBETH,3,Is stopp'd; the very source of it is stopp'd.
The Tragedy of Macbeth,2,3,MACDUFF,1,Your royal father 's murder'd.
The Tragedy of Macbeth,2,3,MALCOLM,1,"O, by whom?"
The Tragedy of Macbeth,2,3,LENNOX,1,"Those of his chamber, as it seem'd, had done 't:"
The Tragedy of Macbeth,2,3,LENNOX,2,Their hands and faces were an badged with blood;
The Tragedy of Macbeth,2,3,LENNOX,3,"So were their daggers, which unwiped we found"
The Tragedy of Macbeth,2,3,LENNOX,4,Upon their pillows:
The Tragedy of Macbeth,2,3,LENNOX,5,"They stared, and were distracted; no man's life"
The Tragedy of Macbeth,2,3,LENNOX,6,Was to be trusted with them.
The Tragedy of Macbeth,2,3,MACBETH,1,"O, yet I do repent me of my fury,"
The Tragedy of Macbeth,2,3,MACBETH,2,That I did kill them.
The Tragedy of Macbeth,2,3,MACDUFF,1,Wherefore did you so?
The Tragedy of Macbeth,2,3,MACBETH,1,"Who can be wise, amazed, temperate and furious,"
The Tragedy of Macbeth,2,3,MACBETH,2,"Loyal and neutral, in a moment? No man:"
The Tragedy of Macbeth,2,3,MACBETH,3,The expedition my violent love
The Tragedy of Macbeth,2,3,MACBETH,4,"Outrun the pauser, reason. Here lay Duncan,"
The Tragedy of Macbeth,2,3,MACBETH,5,His silver skin laced with his golden blood;
The Tragedy of Macbeth,2,3,MACBETH,6,And his gash'd stabs look'd like a breach in nature
The Tragedy of Macbeth,2,3,MACBETH,7,"For ruin's wasteful entrance: there, the murderers,"
The Tragedy of Macbeth,2,3,MACBETH,8,"Steep'd in the colours of their trade, their daggers"
The Tragedy of Macbeth,2,3,MACBETH,9,"Unmannerly breech'd with gore: who could refrain,"
The Tragedy of Macbeth,2,3,MACBETH,10,"That had a heart to love, and in that heart"
The Tragedy of Macbeth,2,3,MACBETH,11,Courage to make 's love known?
The Tragedy of Macbeth,2,3,LADY MACBETH,1,"Help me hence, ho!"
The Tragedy of Macbeth,2,3,MACDUFF,1,Look to the lady.
The Tragedy of Macbeth,2,3,MALCOLM,1,That most may claim this argument for ours?
The Tragedy of Macbeth,2,3,DONALBAIN,1,"where our fate,"
The Tragedy of Macbeth,2,3,DONALBAIN,2,"Hid in an auger-hole, may rush, and seize us?"
The Tragedy of Macbeth,2,3,DONALBAIN,3,Let 's away;
The Tragedy of Macbeth,2,3,DONALBAIN,4,Our tears are not yet brew'd.
The Tragedy of Macbeth,2,3,MALCOLM,1,Upon the foot of motion.
The Tragedy of Macbeth,2,3,BANQUO,1,Look to the lady:
The Tragedy of Macbeth,2,3,BANQUO,2,"And when we have our naked frailties hid,"
The Tragedy of Macbeth,2,3,BANQUO,3,"That suffer in exposure, let us meet,"
The Tragedy of Macbeth,2,3,BANQUO,4,"And question this most bloody piece of work,"
The Tragedy of Macbeth,2,3,BANQUO,5,To know it further. Fears and scruples shake us:
The Tragedy of Macbeth,2,3,BANQUO,6,In the great hand of God I stand; and thence
The Tragedy of Macbeth,2,3,BANQUO,7,Against the undivulged pretence I fight
The Tragedy of Macbeth,2,3,BANQUO,8,Of treasonous malice.
The Tragedy of Macbeth,2,3,MACDUFF,1,And so do I.
The Tragedy of Macbeth,2,3,ALL,1,So all.
The Tragedy of Macbeth,2,3,MACBETH,1,"Let's briefly put on manly readiness,"
The Tragedy of Macbeth,2,3,MACBETH,2,And meet i' the hall together.
The Tragedy of Macbeth,2,3,ALL,1,Well contented.
The Tragedy of Macbeth,2,3,MALCOLM,1,What will you do? Let's not consort with them:
The Tragedy of Macbeth,2,3,MALCOLM,2,To show an unfelt sorrow is an office
The Tragedy of Macbeth,2,3,MALCOLM,3,Which the false man does easy. I'll to England.
The Tragedy of Macbeth,2,3,DONALBAIN,1,"To Ireland, I; our separated fortune"
The Tragedy of Macbeth,2,3,DONALBAIN,2,"Shall keep us both the safer: where we are,"
The Tragedy of Macbeth,2,3,DONALBAIN,3,"There's daggers in men's smiles: the near in blood,"
The Tragedy of Macbeth,2,3,DONALBAIN,4,The nearer bloody.
The Tragedy of Macbeth,2,3,MALCOLM,1,This murderous shaft that's shot
The Tragedy of Macbeth,2,3,MALCOLM,2,"Hath not yet lighted, and our safest way"
The Tragedy of Macbeth,2,3,MALCOLM,3,"Is to avoid the aim. Therefore, to horse;"
The Tragedy of Macbeth,2,3,MALCOLM,4,"And let us not be dainty of leave-taking,"
The Tragedy of Macbeth,2,3,MALCOLM,5,But shift away: there's warrant in that theft
The Tragedy of Macbeth,2,3,MALCOLM,6,"Which steals itself, when there's no mercy left."
The Tragedy of Macbeth,2,4,OLD MAN,1,Threescore and ten I can remember well:
The Tragedy of Macbeth,2,4,OLD MAN,2,Within the volume of which time I have seen
The Tragedy of Macbeth,2,4,OLD MAN,3,Hours dreadful and things strange; but this sore night
The Tragedy of Macbeth,2,4,OLD MAN,4,Hath trifled former knowings.
The Tragedy of Macbeth,2,4,ROSS,1,"Ah, good father,"
The Tragedy of Macbeth,2,4,ROSS,2,"Thou seest, the heavens, as troubled with man's act,"
The Tragedy of Macbeth,2,4,ROSS,3,"Threaten his bloody stage: by the clock, 'tis day,"
The Tragedy of Macbeth,2,4,ROSS,4,And yet dark night strangles the travelling lamp:
The Tragedy of Macbeth,2,4,ROSS,5,"Is't night's predominance, or the day's shame,"
The Tragedy of Macbeth,2,4,ROSS,6,"That darkness does the face of earth entomb,"
The Tragedy of Macbeth,2,4,ROSS,7,When living light should kiss it?
The Tragedy of Macbeth,2,4,OLD MAN,1,"'Tis unnatural,"
The Tragedy of Macbeth,2,4,OLD MAN,2,"Even like the deed that's done. On Tuesday last,"
The Tragedy of Macbeth,2,4,OLD MAN,3,"A falcon, towering in her pride of place,"
The Tragedy of Macbeth,2,4,OLD MAN,4,Was by a mousing owl hawk'd at and kill'd.
The Tragedy of Macbeth,2,4,ROSS,1,And Duncan's horses--a thing most strange and certain--
The Tragedy of Macbeth,2,4,ROSS,2,"Beauteous and swift, the minions of their race,"
The Tragedy of Macbeth,2,4,ROSS,3,"Turn'd wild in nature, broke their stalls, flung out,"
The Tragedy of Macbeth,2,4,ROSS,4,"Contending 'gainst obedience, as they would make"
The Tragedy of Macbeth,2,4,ROSS,5,War with mankind.
The Tragedy of Macbeth,2,4,OLD MAN,1,'Tis said they eat each other.
The Tragedy of Macbeth,2,4,ROSS,1,"They did so, to the amazement of mine eyes"
The Tragedy of Macbeth,2,4,ROSS,2,That look'd upon't. Here comes the good Macduff.
The Tragedy of Macbeth,2,4,ROSS,3,"How goes the world, sir, now?"
The Tragedy of Macbeth,2,4,MACDUFF,1,"Why, see you not?"
The Tragedy of Macbeth,2,4,ROSS,1,Is't known who did this more than bloody deed?
The Tragedy of Macbeth,2,4,MACDUFF,1,Those that Macbeth hath slain.
The Tragedy of Macbeth,2,4,ROSS,1,"Alas, the day!"
The Tragedy of Macbeth,2,4,ROSS,2,What good could they pretend?
The Tragedy of Macbeth,2,4,MACDUFF,1,They were suborn'd:
The Tragedy of Macbeth,2,4,MACDUFF,2,"Malcolm and Donalbain, the king's two sons,"
The Tragedy of Macbeth,2,4,MACDUFF,3,Are stol'n away and fled; which puts upon them
The Tragedy of Macbeth,2,4,MACDUFF,4,Suspicion of the deed.
The Tragedy of Macbeth,2,4,ROSS,1,'Gainst nature still!
The Tragedy of Macbeth,2,4,ROSS,2,"Thriftless ambition, that wilt ravin up"
The Tragedy of Macbeth,2,4,ROSS,3,Thine own life's means! Then 'tis most like
The Tragedy of Macbeth,2,4,ROSS,4,The sovereignty will fall upon Macbeth.
The Tragedy of Macbeth,2,4,MACDUFF,1,"He is already named, and gone to Scone"
The Tragedy of Macbeth,2,4,MACDUFF,2,To be invested.
The Tragedy of Macbeth,2,4,ROSS,1,Where is Duncan's body?
The Tragedy of Macbeth,2,4,MACDUFF,1,"Carried to Colmekill,"
The Tragedy of Macbeth,2,4,MACDUFF,2,"The sacred storehouse of his predecessors,"
The Tragedy of Macbeth,2,4,MACDUFF,3,And guardian of their bones.
The Tragedy of Macbeth,2,4,ROSS,1,Will you to Scone?
The Tragedy of Macbeth,2,4,MACDUFF,1,"No, cousin, I'll to Fife."
The Tragedy of Macbeth,2,4,ROSS,1,"Well, I will thither."
The Tragedy of Macbeth,2,4,MACDUFF,1,"Well, may you see things well done there: adieu!"
The Tragedy of Macbeth,2,4,MACDUFF,2,Lest our old robes sit easier than our new!
The Tragedy of Macbeth,2,4,ROSS,1,"Farewell, father."
The Tragedy of Macbeth,2,4,OLD MAN,1,God's benison go with you; and with those
The Tragedy of Macbeth,2,4,OLD MAN,2,"That would make good of bad, and friends of foes!"
The Tragedy of Macbeth,3,1,BANQUO,1,"Thou hast it now: king, Cawdor, Glamis, all,"
The Tragedy of Macbeth,3,1,BANQUO,2,"As the weird women promised, and, I fear,"
The Tragedy of Macbeth,3,1,BANQUO,3,Thou play'dst most foully for't: yet it was said
The Tragedy of Macbeth,3,1,BANQUO,4,"It should not stand in thy posterity,"
The Tragedy of Macbeth,3,1,BANQUO,5,But that myself should be the root and father
The Tragedy of Macbeth,3,1,BANQUO,6,Of many kings. If there come truth from them--
The Tragedy of Macbeth,3,1,BANQUO,7,"As upon thee, Macbeth, their speeches shine--"
The Tragedy of Macbeth,3,1,BANQUO,8,"Why, by the verities on thee made good,"
The Tragedy of Macbeth,3,1,BANQUO,9,"May they not be my oracles as well,"
The Tragedy of Macbeth,3,1,BANQUO,10,And set me up in hope? But hush! no more.
The Tragedy of Macbeth,3,1,MACBETH,1,Here's our chief guest.
